holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,date_time,hour_flag,traffic_volume
,280.06,0,0,92,Rain,10/20/2012 0:00,0,1270
,280.28,0,0,96,Drizzle,10/20/2012 1:00,1,773
,280.28,0,0,96,Rain,10/20/2012 1:00,0,773
,280.38,0,0,96,Drizzle,10/20/2012 2:00,1,589
,280.62,0,0,96,Drizzle,10/20/2012 3:00,1,432
,280.62,0,0,96,Mist,10/20/2012 3:00,0,432
,280.91,0,0,96,Mist,10/20/2012 4:00,1,401
,280.91,0,0,96,Drizzle,10/20/2012 4:00,0,401
,280.91,0,0,96,Rain,10/20/2012 4:00,0,401
,280.96,0,0,96,Rain,10/20/2012 5:00,1,759
,280.96,0,0,96,Mist,10/20/2012 5:00,0,759
,280.96,0,0,96,Drizzle,10/20/2012 5:00,0,759
,281.13,0,0,96,Rain,10/20/2012 6:00,1,1313
,281.13,0,0,96,Mist,10/20/2012 6:00,0,1313
,281.13,0,0,96,Drizzle,10/20/2012 6:00,0,1313
,281.28,0,0,100,Rain,10/20/2012 7:00,1,1824
,281.28,0,0,100,Mist,10/20/2012 7:00,0,1824
,281.28,0,0,100,Drizzle,10/20/2012 7:00,0,1824
,281.19,0,0,100,Rain,10/20/2012 8:00,1,2787
,281.19,0,0,100,Mist,10/20/2012 8:00,0,2787
,281.19,0,0,100,Drizzle,10/20/2012 8:00,0,2787
,281.7,0,0,100,Rain,10/20/2012 9:00,1,3713
,281.7,0,0,100,Drizzle,10/20/2012 9:00,0,3713
,281.7,0,0,100,Mist,10/20/2012 9:00,0,3713
,281.7,0,0,100,Drizzle,10/20/2012 9:00,0,3713
,282.02,0,0,100,Rain,10/20/2012 10:00,1,3815
,282.02,0,0,100,Drizzle,10/20/2012 10:00,0,3815
,282.02,0,0,100,Mist,10/20/2012 10:00,0,3815
,282.02,0,0,100,Rain,10/20/2012 10:00,0,3815
,282.35,0,0,100,Rain,10/20/2012 11:00,1,4339
,282.35,0,0,100,Mist,10/20/2012 11:00,0,4339
,282.35,0,0,100,Drizzle,10/20/2012 11:00,0,4339
,282.71,0,0,100,Rain,10/20/2012 12:00,1,4613
,282.71,0,0,100,Mist,10/20/2012 12:00,0,4613
,282.71,0,0,100,Rain,10/20/2012 12:00,0,4613
,282.71,0,0,100,Rain,10/20/2012 12:00,0,4613
,283.31,0,0,48,Rain,10/20/2012 13:00,1,4507
,283.79,0,0,90,Clouds,10/20/2012 14:00,1,4452
,284.2,0,0,75,Clouds,10/20/2012 15:00,1,4636
,284.32,0,0,90,Clouds,10/20/2012 16:00,1,4810
,284.13,0,0,75,Clouds,10/20/2012 17:00,1,5125
,283.14,0,0,40,Clouds,10/20/2012 18:00,1,4337
,281.4,0,0,40,Clouds,10/20/2012 19:00,1,3644
,280.47,0,0,20,Clouds,10/20/2012 20:00,1,3107
,279.52,0,0,20,Clouds,10/20/2012 21:00,1,2929
,278.85,0,0,48,Mist,10/20/2012 22:00,1,2865
,278.12,0,0,48,Fog,10/20/2012 23:00,1,2340
,277.94,0,0,48,Mist,10/21/2012 0:00,1,1372
,275.93,0,0,60,Fog,10/21/2012 8:00,1,1928
,275.93,0,0,60,Mist,10/21/2012 8:00,0,1928
,284.09,0,0,75,Clouds,10/21/2012 17:00,1,4695
,282.6,0,0,75,Clouds,10/21/2012 18:00,1,4335
,281.72,0,0,90,Clouds,10/21/2012 22:00,1,1583
,281.26,0,0,90,Clouds,10/21/2012 23:00,1,959
,281.29,0,0,75,Clouds,10/22/2012 0:00,1,498
,281.01,0,0,75,Clouds,10/22/2012 1:00,1,306
,280.57,0,0,40,Clouds,10/22/2012 2:00,1,259
,280.54,0,0,75,Clouds,10/22/2012 3:00,1,324
,279.37,0,0,8,Mist,10/22/2012 4:00,1,806
,279.18,0,0,8,Mist,10/22/2012 5:00,1,2622
,279.05,0,0,8,Mist,10/22/2012 6:00,1,5456
,282.7,0,0,38,Clear,10/22/2012 10:00,1,4324
,286.17,0,0,40,Clouds,10/22/2012 11:00,1,4378
,288.61,0,0,75,Clouds,10/22/2012 12:00,1,4639
,290.59,0,0,20,Clouds,10/22/2012 13:00,1,4546
,292.21,0,0,75,Clouds,10/22/2012 14:00,1,5006
,293.56,0,0,75,Clouds,10/22/2012 15:00,1,5361
,293.43,0,0,40,Clouds,10/22/2012 16:00,1,6101
,293.4,0,0,40,Clouds,10/22/2012 17:00,1,5781
,291.47,0,0,20,Clouds,10/22/2012 18:00,1,4272
,289.17,0,0,20,Clouds,10/22/2012 19:00,1,3091
,287.28,0,0,1,Clear,10/22/2012 20:00,1,2434
,286.1,0,0,1,Clear,10/22/2012 21:00,1,1984
,285.45,0,0,75,Clouds,10/22/2012 22:00,1,1383
,285.33,0,0,90,Clouds,10/22/2012 23:00,1,959
,285.07,0,0,90,Clouds,10/23/2012 0:00,1,511
,284.58,0,0,90,Clouds,10/23/2012 1:00,1,346
,283.88,0,0,75,Clouds,10/23/2012 2:00,1,253
,283.55,0,0,75,Clouds,10/23/2012 3:00,1,349
,282.85,0,0,20,Clouds,10/23/2012 4:00,1,807
,282.42,0,0,20,Clouds,10/23/2012 5:00,1,2669
,282.13,0,0,75,Clouds,10/23/2012 6:00,1,5210
,281.85,0,0,40,Clouds,10/23/2012 7:00,1,6083
,281.85,0,0,20,Clouds,10/23/2012 8:00,1,5790
,283.07,0,0,75,Clouds,10/23/2012 9:00,1,5484
,284.53,0,0,90,Clouds,10/23/2012 10:00,1,4407
,285.6,0,0,75,Clouds,10/23/2012 11:00,1,4725
,286.63,0,0,90,Clouds,10/23/2012 12:00,1,4826
,286.75,0,0,99,Rain,10/23/2012 13:00,1,4945
,287.97,0,0,90,Clouds,10/23/2012 14:00,1,5065
,288.54,0,0,99,Thunderstorm,10/23/2012 15:00,1,5618
,288.72,0,0,90,Clouds,10/23/2012 16:00,1,6094
,288.53,0,0,90,Clouds,10/23/2012 17:00,1,5844
,288.16,0,0,90,Clouds,10/23/2012 18:00,1,4649
,287.59,0,0,90,Clouds,10/23/2012 19:00,1,3180
,287.21,0,0,90,Clouds,10/23/2012 20:00,1,2963
,286.29,0,0,90,Clouds,10/23/2012 21:00,1,2450
,285.7,0,0,90,Clouds,10/23/2012 22:00,1,1613
,285.61,0,0,90,Clouds,10/23/2012 23:00,1,1021
,285.37,0,0,99,Drizzle,10/24/2012 0:00,1,580
,285.37,0,0,99,Mist,10/24/2012 0:00,0,580
,285.51,0,0,90,Clouds,10/24/2012 1:00,1,298
,285.6,0,0,100,Haze,10/24/2012 2:00,1,261
,285.99,0,0,100,Mist,10/24/2012 3:00,1,408
,285.99,0,0,100,Haze,10/24/2012 3:00,0,408
,285.94,0,0,100,Mist,10/24/2012 4:00,1,793
,285.94,0,0,100,Thunderstorm,10/24/2012 4:00,0,793
,285.97,0,0,90,Mist,10/24/2012 5:00,1,2643
,285.97,0,0,90,Rain,10/24/2012 5:00,0,2643
,285.97,0,0,90,Thunderstorm,10/24/2012 5:00,0,2643
,285.73,0,0,90,Mist,10/24/2012 6:00,1,5593
,285.73,0,0,90,Thunderstorm,10/24/2012 6:00,0,5593
,285.73,0,0,90,Rain,10/24/2012 6:00,0,5593
,285.73,0,0,90,Thunderstorm,10/24/2012 6:00,0,5593
,285.5,0,0,90,Rain,10/24/2012 7:00,1,5722
,285.5,0,0,90,Mist,10/24/2012 7:00,0,5722
,285.55,0,0,90,Drizzle,10/24/2012 8:00,1,5607
,285.55,0,0,90,Mist,10/24/2012 8:00,0,5607
,285.55,0,0,90,Rain,10/24/2012 8:00,0,5607
,285.55,0,0,90,Thunderstorm,10/24/2012 8:00,0,5607
,285.93,0,0,90,Drizzle,10/24/2012 9:00,1,5492
,285.93,0,0,90,Mist,10/24/2012 9:00,0,5492
,285.93,0,0,90,Rain,10/24/2012 9:00,0,5492
,286.34,0,0,90,Mist,10/24/2012 10:00,1,4542
,286.82,0,0,90,Mist,10/24/2012 11:00,1,4720
,286.82,0,0,90,Fog,10/24/2012 11:00,0,4720
,288.36,0,0,90,Mist,10/24/2012 12:00,1,4982
,288.36,0,0,90,Haze,10/24/2012 12:00,0,4982
,288.36,0,0,90,Fog,10/24/2012 12:00,0,4982
,289.08,0,0,90,Haze,10/24/2012 13:00,1,5032
,289.08,0,0,90,Mist,10/24/2012 13:00,0,5032
,289.08,0,0,90,Fog,10/24/2012 13:00,0,5032
,289.88,0,0,90,Mist,10/24/2012 14:00,1,5212
,289.88,0,0,90,Haze,10/24/2012 14:00,0,5212
,290.24,0,0,90,Mist,10/24/2012 15:00,1,5661
,290.24,0,0,90,Haze,10/24/2012 15:00,0,5661
,290.24,0,0,90,Rain,10/24/2012 15:00,0,5661
,290.01,0,0,90,Mist,10/24/2012 16:00,1,5812
,289.62,0,0,90,Haze,10/24/2012 17:00,1,5855
,289.62,0,0,90,Mist,10/24/2012 17:00,0,5855
,289.61,0,0,90,Haze,10/24/2012 18:00,1,4416
,289.61,0,0,90,Mist,10/24/2012 18:00,0,4416
,289.06,0,0,90,Mist,10/24/2012 19:00,1,3118
,288.34,0,0,75,Haze,10/24/2012 20:00,1,2877
,288.34,0,0,75,Mist,10/24/2012 20:00,0,2877
,287.06,0,0,20,Mist,10/24/2012 21:00,1,2498
,287.41,0,0,75,Mist,10/24/2012 22:00,1,1701
,287.52,0,0,90,Mist,10/24/2012 23:00,1,1028
,287.81,0,0,90,Mist,10/25/2012 0:00,1,578
,287.29,0,0,75,Mist,10/25/2012 1:00,1,354
,287.23,0,0,90,Mist,10/25/2012 2:00,1,272
,286.44,0,0,90,Mist,10/25/2012 3:00,1,370
,285.32,0,0,90,Mist,10/25/2012 4:00,1,809
,285.32,0,0,90,Fog,10/25/2012 4:00,0,809
,285.43,0,0,90,Mist,10/25/2012 5:00,1,2641
,285.53,0,0,75,Mist,10/25/2012 6:00,1,4957
,285.2,0,0,90,Mist,10/25/2012 7:00,1,6036
,285.2,0,0,90,Fog,10/25/2012 7:00,0,6036
,285.02,0,0,90,Mist,10/25/2012 8:00,1,5309
,286.43,0,0,90,Mist,10/25/2012 10:00,1,4438
,287.36,0,0,90,Mist,10/25/2012 11:00,1,4723
,287.6,0,0,90,Mist,10/25/2012 12:00,1,4879
,287.29,0,0,90,Clouds,10/25/2012 13:00,1,5062
,286.41,0,0,90,Rain,10/25/2012 14:00,1,5450
,286.41,0,0,90,Mist,10/25/2012 14:00,0,5450
,286.41,0,0,90,Drizzle,10/25/2012 14:00,0,5450
,286.41,0,0,90,Drizzle,10/25/2012 14:00,0,5450
,285.8,0,0,90,Drizzle,10/25/2012 15:00,1,5888
,285.8,0,0,90,Mist,10/25/2012 15:00,0,5888
,285.8,0,0,90,Rain,10/25/2012 15:00,0,5888
,285.8,0,0,90,Drizzle,10/25/2012 15:00,0,5888
,285.8,0,0,90,Rain,10/25/2012 15:00,0,5888
,285.29,0,0,90,Rain,10/25/2012 16:00,1,6473
,285.29,0,0,90,Mist,10/25/2012 16:00,0,6473
,285.29,0,0,90,Drizzle,10/25/2012 16:00,0,6473
,284.77,0,0,90,Rain,10/25/2012 17:00,1,6488
,284.77,0,0,90,Mist,10/25/2012 17:00,0,6488
,284.77,0,0,90,Rain,10/25/2012 17:00,0,6488
,284.29,0,0,90,Drizzle,10/25/2012 18:00,1,5351
,284.29,0,0,90,Mist,10/25/2012 18:00,0,5351
,284.29,0,0,90,Rain,10/25/2012 18:00,0,5351
,284.29,0,0,90,Rain,10/25/2012 18:00,0,5351
,283.79,0,0,90,Drizzle,10/25/2012 19:00,1,3500
,283.79,0,0,90,Mist,10/25/2012 19:00,0,3500
,283.79,0,0,90,Rain,10/25/2012 19:00,0,3500
,283.44,0,0,90,Rain,10/25/2012 20:00,1,2856
,283.44,0,0,90,Mist,10/25/2012 20:00,0,2856
,283.44,0,0,90,Drizzle,10/25/2012 20:00,0,2856
,283.22,0,0,90,Rain,10/25/2012 21:00,1,2587
,283.22,0,0,90,Mist,10/25/2012 21:00,0,2587
,283.22,0,0,90,Drizzle,10/25/2012 21:00,0,2587
,282.82,0,0,90,Clouds,10/25/2012 22:00,1,1979
,282.13,0,0,90,Clouds,10/25/2012 23:00,1,1284
,281.05,0,0,90,Rain,10/26/2012 0:00,1,665
,281.05,0,0,90,Rain,10/26/2012 0:00,0,665
,281.05,0,0,90,Drizzle,10/26/2012 0:00,0,665
,280.44,0,0,90,Drizzle,10/26/2012 1:00,1,432
,280.44,0,0,90,Rain,10/26/2012 1:00,0,432
,280.07,0,0,90,Rain,10/26/2012 2:00,1,326
,280.07,0,0,90,Mist,10/26/2012 2:00,0,326
,280.07,0,0,90,Drizzle,10/26/2012 2:00,0,326
,279.54,0,0,90,Rain,10/26/2012 3:00,1,380
,279.54,0,0,90,Mist,10/26/2012 3:00,0,380
,279.54,0,0,90,Drizzle,10/26/2012 3:00,0,380
,279.54,0,0,90,Drizzle,10/26/2012 3:00,0,380
,278.93,0,0,90,Rain,10/26/2012 4:00,1,705
,278.93,0,0,90,Mist,10/26/2012 4:00,0,705
,278.93,0,0,90,Rain,10/26/2012 4:00,0,705
,278.93,0,0,90,Drizzle,10/26/2012 4:00,0,705
,278.93,0,0,90,Drizzle,10/26/2012 4:00,0,705
,278.27,0,0,90,Rain,10/26/2012 5:00,1,2430
,278.27,0,0,90,Mist,10/26/2012 5:00,0,2430
,278.27,0,0,90,Rain,10/26/2012 5:00,0,2430
,278.27,0,0,90,Thunderstorm,10/26/2012 5:00,0,2430
,278.07,0,0,90,Rain,10/26/2012 6:00,1,5426
,278.07,0,0,90,Mist,10/26/2012 6:00,0,5426
,278.07,0,0,90,Rain,10/26/2012 6:00,0,5426
,277.53,0,0,90,Rain,10/26/2012 7:00,1,6499
,277.53,0,0,90,Rain,10/26/2012 7:00,0,6499
,276.23,0,0,90,Rain,10/26/2012 8:00,1,5856
,276.23,0,0,90,Mist,10/26/2012 8:00,0,5856
,276.23,0,0,90,Rain,10/26/2012 8:00,0,5856
,275.66,0,0,90,Rain,10/26/2012 9:00,1,5234
,275.66,0,0,90,Mist,10/26/2012 9:00,0,5234
,275.66,0,0,90,Snow,10/26/2012 9:00,0,5234
,275.02,0,0,90,Rain,10/26/2012 10:00,1,4695
,275.02,0,0,90,Mist,10/26/2012 10:00,0,4695
,275.02,0,0,90,Rain,10/26/2012 10:00,0,4695
,275.02,0,0,90,Snow,10/26/2012 10:00,0,4695
,275.03,0,0,90,Rain,10/26/2012 11:00,1,5341
,275.03,0,0,90,Snow,10/26/2012 11:00,0,5341
,275.03,0,0,90,Mist,10/26/2012 11:00,0,5341
,275.03,0,0,90,Rain,10/26/2012 11:00,0,5341
,274.5,0,0,90,Mist,10/26/2012 12:00,1,5943
,274.5,0,0,90,Snow,10/26/2012 12:00,0,5943
,275.01,0,0,90,Snow,10/26/2012 13:00,1,5874
,275.38,0,0,90,Snow,10/26/2012 14:00,1,5879
,275.38,0,0,90,Mist,10/26/2012 14:00,0,5879
,275.85,0,0,90,Snow,10/26/2012 15:00,1,6060
,276.56,0,0,90,Clouds,10/26/2012 16:00,1,6348
,276.7,0,0,90,Clouds,10/26/2012 17:00,1,5955
,276.71,0,0,90,Clouds,10/26/2012 18:00,1,5341
,276.43,0,0,90,Clouds,10/26/2012 19:00,1,4144
,276.23,0,0,90,Clouds,10/26/2012 20:00,1,3249
,275.99,0,0,75,Clouds,10/26/2012 21:00,1,3017
,276.28,0,0,90,Clouds,10/26/2012 22:00,1,2765
,276.28,0,0,90,Clouds,10/26/2012 23:00,1,1894
,276.01,0,0,90,Clouds,10/27/2012 0:00,1,1159
,275.36,0,0,90,Clouds,10/27/2012 1:00,1,822
,274.93,0,0,20,Clouds,10/27/2012 2:00,1,641
,274.28,0,0,20,Clouds,10/27/2012 3:00,1,411
,274.01,0,0,1,Clear,10/27/2012 4:00,1,468
,273.71,0,0,1,Clear,10/27/2012 5:00,1,723
,273.43,0,0,1,Clear,10/27/2012 6:00,1,1415
,273.65,0,0,20,Clouds,10/27/2012 7:00,1,2191
,274.58,0,0,75,Clouds,10/27/2012 8:00,1,3185
,275.39,0,0,90,Clouds,10/27/2012 9:00,1,4076
,275.44,0,0,0,Clear,10/27/2012 10:00,1,4522
,276.11,0,0,90,Clouds,10/27/2012 11:00,1,6012
,276.48,0,0,90,Clouds,10/27/2012 12:00,1,5975
,276.5,0,0,90,Clouds,10/27/2012 13:00,1,5307
,276.56,0,0,90,Clouds,10/27/2012 14:00,1,4678
,276.61,0,0,90,Clouds,10/27/2012 15:00,1,4405
,276.9,0,0,90,Clouds,10/27/2012 16:00,1,4403
,276.61,0,0,90,Clouds,10/27/2012 17:00,1,4311
,276.34,0,0,90,Clouds,10/27/2012 18:00,1,4198
,275.96,0,0,90,Clouds,10/27/2012 19:00,1,3475
,275.6,0,0,90,Clouds,10/27/2012 20:00,1,3078
,274.86,0,0,90,Clouds,10/27/2012 21:00,1,2931
,274.05,0,0,20,Clouds,10/27/2012 22:00,1,2941
,273.62,0,0,20,Clouds,10/27/2012 23:00,1,2240
,273.52,0,0,20,Clouds,10/28/2012 0:00,1,1564
,273.54,0,0,90,Clouds,10/28/2012 1:00,1,795
,273.63,0,0,90,Clouds,10/28/2012 2:00,1,447
,273.63,0,0,90,Clouds,10/28/2012 3:00,1,443
,273.22,0,0,90,Clouds,10/28/2012 4:00,1,330
,272.75,0,0,75,Clouds,10/28/2012 5:00,1,453
,272.16,0,0,75,Clouds,10/28/2012 6:00,1,755
,271.06,0,0,20,Clouds,10/28/2012 7:00,1,953
,270.68,0,0,1,Clear,10/28/2012 8:00,1,1650
,272.6,0,0,1,Clear,10/28/2012 9:00,1,2442
,274.06,0,0,1,Clear,10/28/2012 10:00,1,3230
,275.81,0,0,1,Clear,10/28/2012 11:00,1,3575
,277.54,0,0,20,Clouds,10/28/2012 12:00,1,4139
,278.54,0,0,40,Clouds,10/28/2012 13:00,1,3892
,278.97,0,0,40,Clouds,10/28/2012 14:00,1,3989
,278.91,0,0,75,Clouds,10/28/2012 15:00,1,4294
,278.81,0,0,75,Clouds,10/28/2012 16:00,1,4521
,278.27,0,0,75,Clouds,10/28/2012 17:00,1,4280
,276.67,0,0,75,Clouds,10/28/2012 18:00,1,3945
,275.86,0,0,75,Clouds,10/28/2012 19:00,1,3169
,274.29,0,0,75,Clouds,10/28/2012 20:00,1,2772
,273.37,0,0,75,Clouds,10/28/2012 21:00,1,2213
,272.77,0,0,75,Clouds,10/28/2012 22:00,1,1570
,272.01,0,0,75,Clouds,10/28/2012 23:00,1,1065
,271.78,0,0,40,Clouds,10/29/2012 0:00,1,530
,271.41,0,0,75,Haze,10/29/2012 1:00,1,331
,271.46,0,0,75,Mist,10/29/2012 2:00,1,270
,271.76,0,0,75,Clouds,10/29/2012 3:00,1,316
,272.24,0,0,90,Clouds,10/29/2012 4:00,1,799
,271.98,0,0,90,Clouds,10/29/2012 5:00,1,2513
,271.53,0,0,40,Clouds,10/29/2012 6:00,1,5503
,271.46,0,0,40,Clouds,10/29/2012 7:00,1,6642
,271.7,0,0,40,Clouds,10/29/2012 8:00,1,6195
,273.26,0,0,75,Clouds,10/29/2012 9:00,1,5246
,274.9,0,0,90,Clouds,10/29/2012 10:00,1,4460
,276.33,0,0,90,Clouds,10/29/2012 11:00,1,4580
,277.58,0,0,90,Snow,10/29/2012 12:00,1,4771
,278.5,0,0,90,Clouds,10/29/2012 13:00,1,4836
,279.3,0,0,90,Clouds,10/29/2012 14:00,1,5138
,279.89,0,0,90,Clouds,10/29/2012 15:00,1,5606
,280.11,0,0,40,Clouds,10/29/2012 16:00,1,6120
,279.82,0,0,40,Clouds,10/29/2012 17:00,1,5985
,278.69,0,0,40,Clouds,10/29/2012 18:00,1,4418
,277.75,0,0,40,Clouds,10/29/2012 19:00,1,3089
,276.77,0,0,40,Clouds,10/29/2012 20:00,1,2636
,276.61,0,0,75,Clouds,10/29/2012 21:00,1,2117
,276.06,0,0,75,Clouds,10/29/2012 22:00,1,1437
,275.22,0,0,20,Clouds,10/29/2012 23:00,1,920
,274.75,0,0,20,Clouds,10/30/2012 0:00,1,600
,274.24,0,0,20,Clouds,10/30/2012 1:00,1,393
,273.47,0,0,20,Clouds,10/30/2012 2:00,1,298
,273.5,0,0,1,Clear,10/30/2012 3:00,1,352
,273.15,0,0,75,Clouds,10/30/2012 4:00,1,762
,273,0,0,20,Clouds,10/30/2012 5:00,1,2519
,272.69,0,0,20,Clouds,10/30/2012 6:00,1,5478
,273.08,0,0,40,Clouds,10/30/2012 7:00,1,6728
,273.91,0,0,75,Clouds,10/30/2012 8:00,1,5972
,274.82,0,0,75,Clouds,10/30/2012 9:00,1,5280
,276.16,0,0,75,Clouds,10/30/2012 10:00,1,4626
,277.69,0,0,90,Clouds,10/30/2012 11:00,1,4947
,278.47,0,0,90,Clouds,10/30/2012 12:00,1,5125
,279.12,0,0,90,Clouds,10/30/2012 13:00,1,5130
,279.28,0,0,90,Clouds,10/30/2012 14:00,1,5394
,280.19,0,0,90,Clouds,10/30/2012 15:00,1,5837
,280.5,0,0,90,Clouds,10/30/2012 16:00,1,6222
,280.3,0,0,90,Clouds,10/30/2012 17:00,1,5992
,279.58,0,0,75,Clouds,10/30/2012 18:00,1,4578
,278.78,0,0,75,Clouds,10/30/2012 19:00,1,3246
,278.5,0,0,90,Clouds,10/30/2012 20:00,1,2834
,276.93,0,0,75,Clouds,10/30/2012 21:00,1,2578
,276.03,0,0,40,Clouds,10/30/2012 22:00,1,1979
,275.01,0,0,40,Clouds,10/30/2012 23:00,1,1326
Halloween,273.87,0,0,40,Clouds,10/31/2012 0:00,1,541
Halloween,272.99,0,0,1,Clear,10/31/2012 1:00,1,346
Halloween,272.41,0,0,1,Clear,10/31/2012 2:00,1,265
Halloween,272.31,0,0,1,Clear,10/31/2012 3:00,1,338
Halloween,272.39,0,0,1,Clear,10/31/2012 4:00,1,765
Halloween,271.73,0,0,1,Clear,10/31/2012 5:00,1,2611
Halloween,271.54,0,0,1,Clear,10/31/2012 6:00,1,5577
Halloween,271.12,0,0,1,Clear,10/31/2012 7:00,1,6908
Halloween,271.17,0,0,20,Clouds,10/31/2012 8:00,1,6079
Halloween,273.11,0,0,20,Clouds,10/31/2012 9:00,1,5309
Halloween,276.01,0,0,20,Clouds,10/31/2012 10:00,1,4567
Halloween,278.27,0,0,20,Clouds,10/31/2012 11:00,1,4804
Halloween,279.84,0,0,20,Clouds,10/31/2012 12:00,1,5041
Halloween,280.68,0,0,40,Clouds,10/31/2012 13:00,1,5051
Halloween,281.22,0,0,20,Clouds,10/31/2012 14:00,1,5274
Halloween,281.8,0,0,20,Clouds,10/31/2012 15:00,1,5936
Halloween,282.2,0,0,40,Clouds,10/31/2012 16:00,1,6128
Halloween,281.48,0,0,20,Clouds,10/31/2012 17:00,1,5821
Halloween,280,0,0,20,Clouds,10/31/2012 18:00,1,4040
Halloween,278.48,0,0,20,Clouds,10/31/2012 19:00,1,2711
Halloween,276.86,0,0,20,Clouds,10/31/2012 20:00,1,2690
Halloween,275.45,0,0,1,Clear,10/31/2012 21:00,1,2539
Halloween,274.05,0,0,1,Clear,10/31/2012 22:00,1,1925
Halloween,272.75,0,0,1,Clear,10/31/2012 23:00,1,1471
,271.73,0,0,1,Clear,11/1/2012 0:00,1,716
,270.91,0,0,1,Clear,11/1/2012 1:00,1,453
,270.15,0,0,1,Clear,11/1/2012 2:00,1,324
,269.68,0,0,1,Clear,11/1/2012 3:00,1,390
,269.44,0,0,1,Clear,11/1/2012 4:00,1,775
,268.96,0,0,1,Clear,11/1/2012 5:00,1,2572
,268.61,0,0,1,Clear,11/1/2012 6:00,1,5595
,268.74,0,0,1,Clear,11/1/2012 7:00,1,6852
,268.45,0,0,20,Clouds,11/1/2012 8:00,1,5892
,270.9,0,0,1,Clear,11/1/2012 9:00,1,5327
,273.45,0,0,1,Clear,11/1/2012 10:00,1,4756
,275.9,0,0,20,Clouds,11/1/2012 11:00,1,5073
,278.7,0,0,20,Clouds,11/1/2012 12:00,1,5286
,280.25,0,0,20,Clouds,11/1/2012 13:00,1,5189
,281.67,0,0,1,Clear,11/1/2012 14:00,1,5495
,283.03,0,0,1,Clear,11/1/2012 15:00,1,5713
,283.13,0,0,1,Clear,11/1/2012 16:00,1,6317
,283.04,0,0,20,Clouds,11/1/2012 17:00,1,6306
,281.3,0,0,20,Clouds,11/1/2012 18:00,1,4867
,279.84,0,0,40,Clouds,11/1/2012 19:00,1,3501
,278.88,0,0,40,Clouds,11/1/2012 20:00,1,3110
,278.51,0,0,90,Clouds,11/1/2012 21:00,1,2727
,279.26,0,0,90,Clouds,11/1/2012 22:00,1,1825
,279.21,0,0,90,Drizzle,11/1/2012 23:00,1,1222
,278.85,0,0,90,Clouds,11/2/2012 0:00,1,611
,277.59,0,0,75,Haze,11/2/2012 1:00,1,441
,277.01,0,0,40,Clouds,11/2/2012 2:00,1,331
,277.15,0,0,75,Clouds,11/2/2012 3:00,1,365
,277.9,0,0,75,Clouds,11/2/2012 4:00,1,708
,278.31,0,0,90,Clouds,11/2/2012 5:00,1,2379
,278.63,0,0,90,Clouds,11/2/2012 6:00,1,5236
,278.22,0,0,90,Clouds,11/2/2012 7:00,1,6509
,277.58,0,0,75,Clouds,11/2/2012 8:00,1,5723
,278.02,0,0,40,Clouds,11/2/2012 9:00,1,5239
,278.37,0,0,90,Clouds,11/2/2012 10:00,1,4723
,278.78,0,0,90,Clouds,11/2/2012 11:00,1,5330
,278.78,0,0,75,Clouds,11/2/2012 12:00,1,5403
,279.59,0,0,75,Clouds,11/2/2012 13:00,1,5446
,279.64,0,0,1,Clear,11/2/2012 14:00,1,5669
,280,0,0,40,Clouds,11/2/2012 15:00,1,6093
,279.76,0,0,40,Clouds,11/2/2012 16:00,1,6323
,278.9,0,0,40,Clouds,11/2/2012 17:00,1,5856
,277.06,0,0,40,Clouds,11/2/2012 18:00,1,4987
,275.29,0,0,40,Clouds,11/2/2012 19:00,1,3681
,274.98,0,0,20,Clouds,11/2/2012 20:00,1,2902
,273.31,0,0,20,Clouds,11/2/2012 21:00,1,2929
,272.77,0,0,1,Clear,11/2/2012 22:00,1,2728
,272.06,0,0,1,Clear,11/2/2012 23:00,1,1693
,272.01,0,0,20,Clouds,11/3/2012 0:00,1,1166
,271.8,0,0,75,Clouds,11/3/2012 1:00,1,724
,271.3,0,0,75,Clouds,11/3/2012 2:00,1,568
,270.41,0,0,20,Clouds,11/3/2012 3:00,1,343
,269.9,0,0,20,Clouds,11/3/2012 4:00,1,383
,269.56,0,0,1,Clear,11/3/2012 5:00,1,703
,269.39,0,0,20,Clouds,11/3/2012 6:00,1,1229
,269.24,0,0,20,Clouds,11/3/2012 7:00,1,2057
,268.99,0,0,40,Clouds,11/3/2012 8:00,1,3246
,271.47,0,0,75,Clouds,11/3/2012 9:00,1,4390
,272.85,0,0,75,Clouds,11/3/2012 10:00,1,4573
,273.93,0,0,75,Clouds,11/3/2012 11:00,1,4269
,274.85,0,0,75,Clouds,11/3/2012 12:00,1,4833
,275.43,0,0,75,Clouds,11/3/2012 13:00,1,4442
,275.73,0,0,40,Clouds,11/3/2012 14:00,1,4397
,275.9,0,0,40,Clouds,11/3/2012 15:00,1,4314
,276.29,0,0,75,Clouds,11/3/2012 16:00,1,4413
,276.41,0,0,75,Clouds,11/3/2012 17:00,1,4125
,276.29,0,0,75,Clouds,11/3/2012 18:00,1,4004
,276.13,0,0,90,Clouds,11/3/2012 19:00,1,3404
,275.93,0,0,90,Clouds,11/3/2012 20:00,1,2777
,275.93,0,0,90,Clouds,11/3/2012 21:00,1,2579
,275.67,0,0,90,Clouds,11/3/2012 22:00,1,2552
,275.58,0,0,90,Clouds,11/3/2012 23:00,1,1952
,275.67,0,0,90,Clouds,11/4/2012 0:00,1,2125
